# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)Omega_m            15:(.)Omega_r            16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:w_scf                 25:Omega_scf             26:(.)rho_tot            27:(.)p_tot              28:(.)p_tot_prime        29:gr.fac. D             30:gr.fac. f          
       2.293260995490e+13       1.437431528536e-24       2.021442924161e-08       1.134511006413e+21       1.372907495784e+04       5.986704079839e-10       3.148435210497e+17       1.167035705876e-08       7.610146370381e+41       3.001822660461e+31       1.610275901901e+32       5.261005864421e+41       1.287115223671e+42       1.484294593687e-10       9.999999998516e-01       4.623380285899e+04      -4.623380016364e+04      -4.000289601966e+05      -4.583040000000e+00       3.921160486882e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999417018e-01       3.592048482429e-38       1.287115223671e+42       4.290384078267e+41      -8.490072378336e+49       3.161730356833e-05       5.069425085853e-01 
       2.268742787634e+13       1.468667930767e-24       2.043270797003e-08       1.110381629458e+21       1.372907495784e+04       6.051402138960e-10       3.114773979148e+17       1.179647811650e-08       7.289875628156e+41       2.906567167747e+31       1.559177738621e+32       5.039598000361e+41       1.232947363037e+42       1.500335302912e-10       9.999999998500e-01       4.623380277482e+04      -4.623380024782e+04      -3.710341416595e+05      -4.583040000000e+00       3.837763182875e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999453430e-01       3.749860226064e-38       1.232947363037e+42       4.109824542839e+41      -8.045819380736e+49       3.178958988937e-05       5.041950915847e-01 
       2.244486714143e+13       1.500583122075e-24       2.065280568786e-08       1.086765448786e+21       1.372907495784e+04       6.116799387285e-10       3.081472634034e+17       1.192396215920e-08       6.983083384679e+41       2.814334374878e+31       1.509701050449e+32       4.827508020283e+41       1.181059140675e+42       1.516549363407e-10       9.999999998483e-01       4.623380269590e+04      -4.623380032673e+04      -3.441409197191e+05      -4.583040000000e+00       3.756139616593e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999487568e-01       3.914605213543e-38       1.181059140675e+42       3.936863801654e+41      -7.624812442426e+49       3.196187621040e-05       5.014772937694e-01 
       2.220489972430e+13       1.533191853025e-24       2.087654138450e-08       1.063651549470e+21       1.372907495784e+04       6.182903380920e-10       3.048527327462e+17       1.205282391659e-08       6.689202401347e+41       2.725028363877e+31       1.461794383841e+32       4.624343783814e+41       1.131354618690e+42       1.532938648571e-10       9.999999998467e-01       4.623380262192e+04      -4.623380040072e+04      -3.191969668744e+05      -4.583040000000e+00       3.676252063250e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999519573e-01       4.086588047475e-38       1.131354618690e+42       3.771182061720e+41      -7.225835186081e+49       3.213416253144e-05       4.987886387323e-01 
       2.196749789871e+13       1.566509194725e-24       2.110209607054e-08       1.041029248724e+21       1.372907495784e+04       6.249721757634e-10       3.015934252876e+17       1.218307827757e-08       6.407689311624e+41       2.638556260484e+31       1.415407918007e+32       4.429729653696e+41       1.083741896700e+42       1.549505052050e-10       9.999999998450e-01       4.623380255255e+04      -4.623380047009e+04      -2.960609965963e+05      -4.583040000000e+00       3.598063600413e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999549580e-01       4.266126712766e-38       1.083741896700e+42       3.612472988440e+41      -6.847734882748e+49       3.230644885247e-05       4.961286602290e-01 
       2.173263423486e+13       1.600550545788e-24       2.132946974598e-08       1.018888090973e+21       1.372907495784e+04       6.317262237733e-10       2.983689644417e+17       1.231474029195e-08       6.138023616393e+41       2.554828137582e+31       1.370493413097e+32       4.243305801249e+41       1.038132941927e+42       1.566250487955e-10       9.999999998434e-01       4.623380248752e+04      -4.623380053512e+04      -2.746019630569e+05      -4.583040000000e+00       3.521538090935e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999577712e-01       4.453553164560e-38       1.038132941927e+42       3.460443139214e+41      -6.489419121367e+49       3.247873517351e-05       4.934969019078e-01 
       2.150028159620e+13       1.635331639450e-24       2.156048140023e-08       9.972178430133e+20       1.372907495784e+04       6.385532624960e-10       2.951789776488e+17       1.244782517218e-08       5.879706721586e+41       2.473756921667e+31       1.327004160036e+32       4.064727541081e+41       9.944434264241e+41       1.583176891082e-10       9.999999998417e-01       4.623380242655e+04      -4.623380059609e+04      -2.546983188655e+05      -4.583040000000e+00       3.446640166249e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999604087e-01       4.649213941993e-38       9.944434264241e+41       3.314811420889e+41      -6.149852652570e+49       3.265102149455e-05       4.908929170491e-01 
       2.127041313631e+13       1.670868550843e-24       2.179331204388e-08       9.760084892880e+20       1.372907495784e+04       6.454540807389e-10       2.920230963326e+17       1.258234829511e-08       5.632261016322e+41       2.395258302301e+31       1.284894931945e+32       3.893664693776e+41       9.525925711622e+41       1.600286217134e-10       9.999999998400e-01       4.623380236938e+04      -4.623380065326e+04      -2.362373266057e+05      -4.583040000000e+00       3.373335210037e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999628815e-01       4.853470808929e-38       9.525925711622e+41       3.175308570032e+41      -5.828054397626e+49       3.282330781559e-05       4.883162683122e-01 
       2.104300229581e+13       1.707177704422e-24       2.202796167694e-08       9.552502272560e+20       1.372907495784e+04       6.524294758342e-10       2.889009558572e+17       1.271832520377e-08       5.395228989826e+41       2.319250644431e+31       1.244121937111e+32       3.729800975424e+41       9.125029966726e+41       1.617580442954e-10       9.999999998382e-01       4.623380231579e+04      -4.623380070685e+04      -2.191144202707e+05      -4.583040000000e+00       3.301589342206e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999651999e-01       5.066701422832e-38       9.125029966726e+41       3.041676655083e+41      -5.523094613900e+49       3.299559413663e-05       4.857665274911e-01 
       2.081802279927e+13       1.744275881544e-24       2.226624928880e-08       9.349334628619e+20       1.372907495784e+04       6.594802537309e-10       2.858121954851e+17       1.285577160916e-08       5.168172385531e+41       2.245654903493e+31       1.204642773443e+32       3.572833412829e+41       8.741005799789e+41       1.635061566744e-10       9.999999998365e-01       4.623380226554e+04      -4.623380075709e+04      -2.032326129834e+05      -4.583040000000e+00       3.231369403225e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999673734e-01       5.289300033031e-38       8.741005799789e+41       2.913668599453e+41      -5.234092208631e+49       3.316788045767e-05       4.832432752763e-01 
       2.059544865216e+13       1.782180228252e-24       2.250817487948e-08       9.150488061017e+20       1.372907495784e+04       6.666072290876e-10       2.827564583358e+17       1.299470339207e-08       4.950671390766e+41       2.174394543207e+31       1.166416384376e+32       3.422471783330e+41       8.373143175481e+41       1.652731608303e-10       9.999999998347e-01       4.623380221844e+04      -4.623380080420e+04      -1.885019476532e+05      -4.583040000000e+00       3.162642938842e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999694112e-01       5.521678209663e-38       8.373143175481e+41       2.791047724699e+41      -4.960212193270e+49       3.334016677871e-05       4.807461010260e-01 
       2.037525413791e+13       1.820908263179e-24       2.275010047015e-08       8.955870666828e+20       1.372907495784e+04       6.738112253672e-10       2.797333913444e+17       1.313513660491e-08       4.742323860553e+41       2.105395455987e+31       1.129403016176e+32       3.278438078203e+41       8.020761940095e+41       1.670592609258e-10       9.999999998329e-01       4.623380217427e+04      -4.623380084837e+04      -1.748389874408e+05      -4.583040000000e+00       3.095378185055e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999713218e-01       5.764265604637e-38       8.020761940095e+41       2.673587312918e+41      -4.700663271025e+49       3.351245309975e-05       4.782746025424e-01 
       2.015741381487e+13       1.860477885655e-24       2.299748302903e-08       8.765392497768e+20       1.372907495784e+04       6.810930749315e-10       2.767426452204e+17       1.327708747358e-08       4.542744574062e+41       2.038585885869e+31       1.093564176595e+32       3.140465988634e+41       7.683210563994e+41       1.688646633299e-10       9.999999998311e-01       4.623380213286e+04      -4.623380088977e+04      -1.621663431594e+05      -4.583040000000e+00       3.029544053437e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999731129e-01       6.017510746033e-38       7.683210563994e+41       2.561070187565e+41      -4.454695550634e+49       3.368473942079e-05       4.758283858564e-01 
       1.994190251339e+13       1.900907383972e-24       2.324486558791e-08       8.578965518620e+20       1.372907495783e+04       6.884536191377e-10       2.737838744082e+17       1.342057239931e-08       4.351564522370e+41       1.973896353887e+31       1.058862594843e+32       3.008300413340e+41       7.359864936966e+41       1.706895766418e-10       9.999999998293e-01       4.623380209404e+04      -4.623380092859e+04      -1.504122349289e+05      -4.583040000000e+00       2.965110116764e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999747923e-01       6.281881867400e-38       7.359864936966e+41       2.453288311903e+41      -4.221598379777e+49       3.385702574184e-05       4.734070650178e-01 
       1.972869533294e+13       1.942215443847e-24       2.349588612560e-08       8.396503566543e+20       1.372907495783e+04       6.958937084354e-10       2.708567370463e+17       1.356560796059e-08       4.168430226183e+41       1.911259585822e+31       1.025262182828e+32       2.881696986898e+41       7.050127214298e+41       1.725342117151e-10       9.999999998275e-01       4.623380205765e+04      -4.623380096499e+04      -1.395100856059e+05      -4.583040000000e+00       2.902046594968e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999763667e-01       6.557867773490e-38       7.050127214298e+41       2.350042404360e+41      -4.000698291851e+49       3.402931206288e-05       4.710102618927e-01 
       1.951776763921e+13       1.984421157033e-24       2.375054464210e-08       8.217922311258e+20       1.372907495783e+04       7.034142024652e-10       2.679608949283e+17       1.371221091509e-08       3.993003082279e+41       1.850610442236e+31       9.927279976235e+31       2.760421627931e+41       6.753424711387e+41       1.743987816820e-10       9.999999998256e-01       4.623380202353e+04      -4.623380099911e+04      -1.293981436743e+05      -4.583040000000e+00       2.840324341325e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999778428e-01       6.845978744025e-38       6.753424711387e+41       2.251141570070e+41      -3.791357060182e+49       3.420159838393e-05       4.686376059661e-01 
       1.930909506124e+13       2.027544030167e-24       2.400702214800e-08       8.043139216062e+20       1.372907495783e+04       7.110159701575e-10       2.650960134638e+17       1.386039820155e-08       3.824958737449e+41       1.791885850734e+31       9.612262051325e+31       2.644250106306e+41       6.469208844896e+41       1.762835019781e-10       9.999999998237e-01       4.623380199153e+04      -4.623380103110e+04      -1.200191334811e+05      -4.583040000000e+00       2.779914829036e-15       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -9.999999792267e-01       7.146747477168e-38       6.469208844896e+41       2.156402947918e+41      -3.592969854055e+49       3.437388470497e-05       4.662887341514e-01 
